id,nombre,semestre,promedio,ingresos,opinion_campus,trabaja,distancia_universidad,edad,tipo_vivienda,horas_estudio,desertor
IDHIY4176,Joaquín Gaona Guerra,6,100,22213.0,10,False,6.0,20,Alquiler,93,0
IDOMH4381,Sr(a). Jacinto Mota,1,90,17995.0,10,False,,17,Propia,98,1
IDPKH7505,Esteban Jaqueline Limón Cano,6,78,25913.0,8,False,,19,Propia,73,0
IDLVP2446,Jonás Noelia Amador,8,83,10073.0,7,False,1.0,20,Propia,73,0
IDRYZ8231,Mayte Gerardo Negrete,3,68,16586.0,10,False,6.0,27,Propia,92,0
IDYBB8756,Ing. Nicolás Cotto,1,82,26808.0,10,False,8.0,17,Propia,99,0
IDYKK7753,María Elena Paola Beltrán Medrano,4,63,,9,False,,17,Alquiler,75,0
IDMKV5321,Omar Crespo,1,69,19108.0,1,False,,17,Propia,72,0
IDVJI4770,Camilo Esmeralda Echeverría Suárez,8,68,,10,True,4.0,17,Propia,77,0
IDXQZ9552,Antonia Claudia Cepeda Rodarte,5,78,13206.0,10,True,2.0,19,Alquiler,71,0
IDVTI8909,Paola Timoteo Madrigal,1,74,17939.0,5,False,7.0,25,Propia,98,0
IDCPP8939,Samuel Sáenz,8,93,,6,False,3.0,18,Alquiler,86,0
IDWAY8620,Sr(a). Ramiro Bétancourt,9,78,15852.0,8,False,1.0,21,Propia,97,0
IDYUD2172,Natividad José Gálvez Quesada,10,80,11868.0,10,True,5.0,21,Alquiler,81,0
IDFRA4641,Sandra Rascón Campos,2,93,8300.0,3,False,12.0,17,Propia,98,1
IDQTO6390,Frida Armenta Gracia,9,76,25567.0,10,True,15.0,22,Propia,81,0
IDHYF2601,Ángel Judith Gamboa,8,77,8300.0,5,False,1.0,25,Alquiler,84,0
IDKXA0643,Asunción Bernal Rincón,7,76,11167.0,10,False,1.0,17,Alquiler,87,0
IDSAF3650,Ing. Aida Santillán,3,61,17351.0,3,True,2.0,20,Propia,78,1
IDQPT8251,María Sonia Duarte Valdés,2,60,23180.0,10,False,,29,Alquiler,100,1
IDOZY4712,Maximiliano Clemente Hurtado,7,69,14562.0,8,False,13.0,17,Propia,90,0
IDNVJ6304,Delia Cabrera Segovia,5,96,8300.0,10,False,,17,Alquiler,74,0
IDDGJ0208,Rosalia Dulce Rojas,6,64,18503.0,9,False,2.0,26,Alquiler,91,0
IDXGR5028,Leonor Cervántez,4,71,13732.0,8,True,2.0,19,Propia,72,0
IDZHF3142,Georgina Camilo Batista Molina,2,95,20209.0,1,False,,19,Propia,86,0
IDORK8662,Georgina Mata Cintrón,9,90,28600.0,9,False,4.0,32,Alquiler,98,0
IDLAP8876,Pamela Abraham Aguilar,3,97,,9,False,,17,Propia,93,0
IDYPV3383,Mtro. María José Mora,7,68,19576.0,5,False,4.0,17,Alquiler,92,0
IDYNU9087,Rosa Eduardo Ávila Delgadillo,8,85,,10,False,1.0,21,Propia,81,0
IDJYC9787,César Esmeralda Farías,2,74,9034.0,7,False,1.0,25,Propia,100,0
IDRZD7660,Clara Caldera Santacruz,6,75,30119.0,3,True,9.0,29,Alquiler,83,0
IDPEY0445,Indira Amador Marroquín Anguiano,8,72,8300.0,1,False,7.0,22,Propia,77,1
IDVAF7468,Mtro. Leonor Alcaraz,7,84,8300.0,9,False,,22,Alquiler,78,0
IDWGR6231,Lourdes Fernández,3,89,8300.0,3,False,4.0,25,Alquiler,71,0
IDMHU3691,Wilfrido Lucas Brito Preciado,1,66,18101.0,10,False,11.0,21,Propia,90,1
IDOZZ2713,Aldo Estefanía León,6,63,12903.0,10,False,1.0,22,Propia,71,0
IDFQC4240,Eva Carrasco Piña,8,99,16515.0,4,False,1.0,18,Alquiler,98,0
IDRDQ6886,Magdalena Emilia Rubio,6,97,32847.0,6,False,13.0,24,Alquiler,93,0
IDRJH6571,Araceli Rael,5,89,38683.0,7,False,,21,Alquiler,85,0
IDVZM8650,Cristobal Teodoro Tamayo Collazo,8,69,,10,True,10.0,17,Alquiler,89,0
IDUUM3825,Patricio Rodarte Sáenz,2,89,8300.0,10,False,,18,Alquiler,80,1
IDWLK7895,Adriana Vanegas Garrido,1,98,,10,False,1.0,20,Propia,89,0
IDVPU2323,Ing. Evelio Crespo,1,66,36550.0,2,False,1.0,26,Alquiler,79,0
IDNJR5825,Fidel Adalberto Muñoz Cabán,4,95,41574.0,9,False,16.0,20,Alquiler,77,1
IDXCH4078,Eugenio Ortega Gaitán,6,94,29728.0,10,False,,19,Alquiler,76,0
IDAKT2212,Samuel Saavedra,9,83,35699.0,9,False,1.0,19,Alquiler,70,0
IDGHN0671,Conchita Rosales,1,98,8300.0,6,False,,19,Alquiler,92,1
IDAAW0571,Mtro. Lorenzo Ávalos,1,95,,10,False,1.0,23,Alquiler,99,0
IDBPR0403,Yeni Abraham Soria Briseño,5,79,43694.0,3,False,10.0,20,Alquiler,79,0
IDSHK5536,Sandra Gabino Duarte Torres,10,91,28057.0,4,False,,17,Alquiler,88,0
IDSKC0622,Salvador Benavides,5,98,21647.0,3,True,,17,Alquiler,74,0
IDRGI2662,José Eduardo Adalberto Adame Valladares,5,85,8300.0,2,False,,20,Alquiler,93,1
IDZDM0999,Nayeli Nadia Alarcón Altamirano,10,85,15336.0,5,False,1.0,17,Propia,91,1
IDMWA2844,Carolina Ceballos Salas,6,95,32870.0,1,False,1.0,17,Propia,77,0
IDKTP7726,Karina Emiliano Gallegos Apodaca,8,94,27549.0,10,False,3.0,22,Propia,90,0
IDJSW4122,Ignacio Cazares Alonso,3,94,14805.0,10,False,1.0,22,Alquiler,95,0
IDWMJ1604,Citlali Vera,9,71,8300.0,8,False,1.0,20,Alquiler,78,0
IDISP9218,Ing. Mónica Merino,1,92,19534.0,3,False,,24,Alquiler,98,0
IDRFN8704,Esperanza Julio César Botello,4,95,17740.0,10,True,,18,Alquiler,100,0
IDKEX4059,Isabel Teodoro Ochoa,9,73,19364.0,8,True,6.0,17,Alquiler,82,1
IDGDP4605,Vanesa Rosa Peres,8,92,10483.0,1,False,,23,Propia,83,0
IDZZU7053,Sara Laura Bermúdez Mojica,10,83,19450.0,10,True,15.0,17,Alquiler,96,0
IDWBT4248,Renato Montero,9,74,8300.0,9,False,,17,Alquiler,75,1
IDYRD7041,Flavio Irizarry Sánchez,1,90,10857.0,8,False,1.0,17,Alquiler,80,0
IDUNN8755,Emilio Gaitán,9,76,,4,False,14.0,17,Alquiler,100,1
IDYVH3462,Alfredo Irizarry,3,71,,1,False,6.0,23,Alquiler,78,0
IDBVX7382,Reina Ornelas,10,81,,6,False,1.0,17,Alquiler,82,1
IDJEU1428,Alta  Gracia Benito Arguello Estrada,9,82,31823.0,10,False,5.0,23,Propia,73,0
IDIJI8821,Esther Abraham García Bonilla,1,85,44509.0,2,False,1.0,21,Alquiler,71,0
IDTSN6143,Sandra Homero Rosales Cruz,1,73,26920.0,6,False,5.0,17,Propia,99,0
IDHGE6419,Cristobal Briones,9,71,10408.0,10,False,1.0,22,Alquiler,93,0
IDILA6610,Tania Escobar Laureano,6,63,,10,False,6.0,24,Alquiler,90,0
IDZSR5619,Lucía Godoy Fajardo,4,72,19431.0,9,False,8.0,19,Alquiler,71,0
IDVMA8594,Natalia Amador,7,77,16079.0,10,False,7.0,26,Propia,91,0
IDGVH3600,Israel Josefina Urías,5,87,,10,False,4.0,17,Alquiler,82,1
IDETO4033,Mtro. Ramiro Apodaca,10,97,,10,True,1.0,23,Propia,88,0
IDTUA3478,Amanda Itzel Abreu Olmos,7,100,22736.0,7,False,1.0,19,Alquiler,70,0
IDLPQ7704,Manuel Delia Casares,8,78,,6,False,1.0,24,Alquiler,97,0
IDKOG3978,Mariano Leticia Segovia Muñiz,8,97,9477.0,10,False,1.0,17,Alquiler,75,1
IDNLR0073,Laura Leonel Piña,1,62,,7,False,1.0,23,Alquiler,96,1
IDEOD0501,Lic. Arturo Llamas,8,78,18344.0,10,True,11.0,17,Propia,77,0
IDVWM6199,Cristal Mónica Gallardo Tejada,6,79,19639.0,7,False,7.0,26,Alquiler,86,0
IDVYE7316,Rocío Guzmán Aponte,4,84,13325.0,10,False,2.0,21,Propia,72,0
IDYLT0609,Minerva Irizarry Zayas,8,70,36493.0,9,False,9.0,17,Propia,75,0
IDKQA3164,Jaqueline Mauro Ruelas Mercado,3,76,14934.0,10,False,,18,Alquiler,100,0
IDLYE8203,Judith Nieto,4,94,36082.0,7,False,2.0,23,Propia,95,0
IDOSM0820,Aida Serrano,6,73,10734.0,6,False,8.0,19,Propia,98,1
IDQJD8279,Homero Acuña Molina,7,98,31798.0,7,False,6.0,22,Alquiler,88,0
IDFYB8335,Josefina Ojeda Segura,4,78,22380.0,5,False,6.0,26,Propia,76,1
IDLVD6586,Ing. Gabriel Parra,4,62,15205.0,2,False,4.0,26,Propia,84,1
IDPTM3328,Joaquín Miguel Ángel Ríos Aguilar,7,93,,8,True,1.0,27,Alquiler,75,0
IDPDV7798,Esther Lara Patiño,6,100,28025.0,6,False,7.0,17,Alquiler,94,0
IDOBS9461,Jacinto Báez Mascareñas,8,81,29680.0,7,False,1.0,21,Propia,98,0
IDZXH5541,Magdalena Nieto,1,97,14340.0,10,False,3.0,21,Propia,91,0
IDYNF3421,Liliana Ocasio Montez,10,86,32657.0,8,True,,17,Propia,92,0
IDUST5753,Andrés Velásquez Caraballo,7,80,8300.0,10,False,,25,Propia,87,0
IDLHE3412,Violeta de la Rosa Marroquín,7,100,19927.0,10,False,5.0,18,Propia,79,0
IDKNS9645,Eloy Aida Tijerina,7,90,18697.0,9,False,1.0,30,Alquiler,73,0
IDXMJ9370,Lic. Leticia Rivero,7,86,34230.0,10,False,,17,Propia,74,0
IDKSD8598,Julio Fabiola Guerra,10,96,20918.0,10,False,1.0,27,Propia,87,0
IDVII8713,Inés Sarabia Díaz,10,61,21847.0,7,True,11.0,25,Alquiler,96,0
IDKSZ9913,Esparta Vaca Madrigal,8,68,15159.0,4,False,,23,Alquiler,79,0
IDSXI6482,Bernabé Rascón,9,78,12776.0,1,True,3.0,22,Propia,79,0
IDLYP6810,Ing. Ramón Crespo,9,95,18102.0,8,False,13.0,24,Alquiler,79,0
IDEVF3570,Mauricio Jos Brito Báez,2,69,26387.0,5,True,,17,Propia,76,0
IDHMC4046,Luis Miguel Ramiro Lebrón,7,99,28185.0,9,True,6.0,17,Alquiler,89,0
IDUAF7437,Dalia Caraballo,7,98,16712.0,5,True,6.0,25,Alquiler,83,0
IDZHJ3026,Sr(a). Mariana Escobar,4,66,23700.0,7,True,,18,Alquiler,94,0
IDJBI2706,Leticia Dulce Barreto Gutiérrez,9,63,,10,False,6.0,24,Alquiler,99,0
IDFDG4815,Jacobo Florencia Otero,8,74,8300.0,6,False,4.0,17,Alquiler,77,0
IDQMV8037,Eloy Emilia Villa,1,71,,6,False,,17,Propia,95,0
IDJMM5549,Mtro. Esperanza Vela,2,65,21619.0,5,False,3.0,23,Propia,78,0
IDXHD8114,Itzel Rico Mares,2,68,28058.0,10,False,,17,Alquiler,93,0
IDTVO9644,Marcos Alma Covarrubias Montemayor,8,94,23899.0,6,False,5.0,17,Alquiler,74,0
IDMKA0736,Luis Correa,1,67,,8,True,,23,Alquiler,94,0
IDABY5925,Isabela Hernádez Zapata,4,66,24828.0,8,True,3.0,17,Alquiler,90,0
IDMPT3325,Sr(a). Asunción Castillo,10,63,11499.0,10,False,1.0,30,Propia,77,1
IDTUZ0646,Jos Nadia Gaytán,5,72,22458.0,4,False,4.0,22,Alquiler,89,0
IDKKW6959,Elena Natalia Zavala Montenegro,9,78,13769.0,10,True,,17,Alquiler,98,0
IDMPP0747,Mateo Jiménez,7,66,22802.0,10,False,13.0,23,Propia,74,0
IDVUO8271,Juan Carlos Lourdes Ruelas Fuentes,8,69,12103.0,10,False,,17,Alquiler,96,0
IDNYM0374,Micaela Esteban Ontiveros Blanco,9,84,8369.0,3,True,4.0,21,Propia,89,1
IDAUC4219,Bruno Pamela Amaya,7,94,27852.0,10,False,,20,Alquiler,87,1
IDFOX2741,Felix Mares,5,84,26097.0,3,False,1.0,17,Alquiler,73,0
IDLNZ5609,Aldo Briseño Rivera,5,88,28140.0,10,False,2.0,17,Propia,80,0
IDIRI5750,Jaqueline Sonia Berríos,10,71,20651.0,7,True,4.0,21,Alquiler,100,0
IDPMF6112,Rodrigo Serafín Delgado,6,99,26037.0,10,True,1.0,31,Propia,90,1
IDGWJ7885,Ivonne Marín,5,71,,10,False,12.0,23,Propia,91,0
IDOFG4679,María Rivera Montez,9,65,29629.0,7,False,4.0,23,Propia,89,0
IDEAU2309,Sr(a). Genaro Adame,3,69,21956.0,6,True,1.0,22,Propia,80,0
IDDVX8322,Lucía Virginia Zaragoza,3,61,15050.0,6,False,1.0,17,Alquiler,83,0
IDHJJ8089,Abril Espartaco Villanueva,7,84,23789.0,8,False,7.0,17,Alquiler,95,0
IDVZX8694,Mtro. Augusto del Río,7,66,25839.0,9,False,14.0,17,Propia,82,0
IDDSD6767,Natalia Mitzy Morales,6,99,8750.0,10,False,2.0,19,Propia,97,0
IDWMA6736,Lorena Madrigal Lara,3,82,,3,False,3.0,20,Propia,73,1
IDNMP5827,Marisol Segura,7,70,17670.0,10,False,1.0,18,Propia,85,0
IDQWE8781,Bernabé Conchita Madera Ayala,5,95,21139.0,9,True,,17,Propia,75,0
IDXKC0383,Sr(a). Indira de la Fuente,7,82,17907.0,8,True,1.0,21,Alquiler,100,0
IDLLB7222,Ernesto Claudio Rocha Prado,2,66,21253.0,8,True,1.0,23,Alquiler,92,0
IDFKL8904,Óliver Varela,6,86,24270.0,5,False,5.0,17,Propia,82,0
IDWGQ4202,Gregorio Rodarte Negrón,8,72,23810.0,8,False,5.0,22,Alquiler,92,0
IDKWM9353,Ing. Uriel Carbajal,1,76,20715.0,5,True,4.0,20,Alquiler,89,0
IDFIK0880,Natividad Judith Luevano Melgar,4,91,35702.0,9,False,6.0,20,Propia,74,1
IDRQW8839,Dr. Amador Archuleta,1,85,20134.0,8,True,4.0,23,Alquiler,100,0
IDTJC3561,Luis Miguel Aragón,1,81,,10,False,,23,Propia,88,0
IDVHL0183,Asunción Ávila Rosas,10,72,9412.0,4,False,,17,Propia,90,1
IDYTJ0855,Alma Alvarado,8,71,21185.0,8,False,2.0,17,Alquiler,79,0
IDBSC5819,Luz Palomino Bahena,7,66,28397.0,7,False,2.0,17,Alquiler,74,0
IDHTM6634,Mayte Gaona Godínez,10,60,22910.0,1,False,3.0,17,Propia,83,1
IDUUI8078,Margarita Salgado Jaime,1,92,28290.0,6,False,,20,Alquiler,73,0
IDMQQ2408,Alicia Grijalva Solís,2,73,15413.0,10,True,,23,Propia,75,1
IDEPS9119,Ing. Leonel Toro,4,100,,3,False,3.0,18,Propia,74,0
IDGDR2634,Pablo de la Torre Razo,1,76,13024.0,6,False,9.0,28,Propia,93,0
IDPVZ3990,Noemí Ybarra Mena,3,63,,10,True,1.0,28,Propia,98,0
IDOXD8430,Cornelio Marroquín,8,98,27665.0,9,False,5.0,18,Propia,98,0
IDKTE5406,César Barbara Almonte Márquez,8,60,26511.0,4,False,,17,Propia,71,1
IDILY1202,Nayeli Miriam Sandoval,8,100,21100.0,6,True,,17,Propia,75,0
IDDZH0873,Nicolás Meza Ávalos,6,83,31100.0,5,False,,17,Alquiler,71,0
IDYNM3051,Evelio Villaseñor Jimínez,6,93,25123.0,3,False,6.0,28,Alquiler,81,0
IDLRY5614,Patricia Federico Cornejo,5,93,14040.0,10,True,1.0,20,Propia,91,0
IDMCF8770,Mtro. Julia Quiroz,9,83,34430.0,7,False,5.0,23,Alquiler,73,0
IDCKK4565,Barbara Robledo,4,74,,10,False,,17,Alquiler,82,0
IDGFB1825,Pedro Sessa Quiroz,10,76,18871.0,4,False,16.0,24,Propia,86,1
IDLEN0831,Mtro. María José Ybarra,7,72,25041.0,6,True,2.0,17,Propia,75,0
IDVVG8156,Magdalena Judith Candelaria,1,66,34208.0,7,False,,17,Alquiler,72,0
IDGUY0930,Luisa Manuel Sierra,9,68,21978.0,7,False,3.0,19,Propia,82,0
IDQWD3063,Lic. Alejandra Vega,7,94,17286.0,10,True,,24,Alquiler,100,0
IDGMW0473,Marisol Pedro Alemán,10,82,24064.0,10,False,,30,Propia,92,0
IDQUD4377,Ramón Quintanilla,9,98,23813.0,6,False,5.0,17,Propia,72,0
IDGWH9072,Alonso Zayas Vaca,7,82,19764.0,10,False,11.0,20,Propia,95,0
IDBAO5103,Lic. Bruno Grijalva,2,85,22026.0,10,False,7.0,21,Propia,89,0
IDGOY7527,Berta Luz Noriega,6,60,,6,True,8.0,17,Alquiler,78,0
IDUOW4157,Zoé Ávalos,10,73,17507.0,10,False,9.0,17,Propia,92,0
IDKNN7815,María Eugenia Barbara Barrera Márquez,4,91,15066.0,10,False,2.0,19,Propia,73,0
IDYGY2238,Olivia Luisa Menéndez Ferrer,3,69,,7,True,1.0,17,Propia,71,0
IDGTL2822,José Manuél Lozano,2,60,9770.0,10,True,,19,Alquiler,74,1
IDXZM3746,Adela Perea Berríos,6,64,28704.0,10,False,2.0,20,Alquiler,77,0
IDINN7930,Zoé Salvador Quiñones,8,62,19595.0,9,False,7.0,17,Propia,71,0
IDIMS9057,Sr(a). Roberto Gaytán,6,86,,10,False,5.0,20,Propia,94,0
IDSQS3515,Andrés Molina,9,81,30268.0,4,False,1.0,21,Propia,74,0
IDDKP5227,Claudio Carrero Nazario,5,77,,10,False,3.0,24,Propia,75,0
IDXUI8600,Ing. Humberto Covarrubias,2,75,24124.0,4,False,1.0,26,Alquiler,76,1
IDLPY7952,Bianca Clemente Ávila,8,61,19748.0,3,True,1.0,24,Alquiler,82,0
IDCAM9351,René Isabel Ferrer,9,72,,10,False,1.0,17,Propia,78,0
IDGCE1082,José Carlos Magaña,10,75,11485.0,7,False,1.0,18,Propia,76,0
IDESJ8976,Barbara Reyna Ávalos,4,67,20723.0,10,True,1.0,17,Alquiler,73,0
IDBZR7513,Porfirio Jaqueline Vélez Bravo,6,67,,10,False,,22,Propia,74,0
IDRWF0253,Karla Evelio Garrido Venegas,10,69,25518.0,6,False,8.0,21,Propia,97,0
IDLNP3450,Ana María Mares,8,92,,10,False,1.0,28,Alquiler,72,0
IDLPC6716,Nayeli Frida de la Torre Razo,9,90,8300.0,5,False,,24,Propia,86,0
IDDSY0688,Ruby Cantú Duarte,5,71,15038.0,8,True,4.0,23,Alquiler,88,0
IDPQB7158,Magdalena Mena de la Rosa,6,68,15407.0,7,False,1.0,18,Propia,82,0
IDGWP2816,Benito Muñiz,4,96,19104.0,9,True,2.0,24,Propia,70,0
IDPXF5544,Rubén Georgina Bonilla,5,68,30053.0,9,False,2.0,17,Alquiler,74,1
IDJIB1480,Jacobo Gaona del Valle,7,77,8300.0,2,False,2.0,24,Alquiler,92,0
IDTCE1159,Sr(a). Natividad Ordóñez,9,89,8300.0,10,False,1.0,21,Alquiler,78,0
IDALX4790,Mercedes Marrero,10,91,39644.0,6,True,10.0,27,Alquiler,73,0
IDHXE4301,Gloria Barrios,6,99,11633.0,9,False,,28,Alquiler,79,0
IDYWY6269,Rosalia Claudio Alba Feliciano,6,82,35487.0,9,True,3.0,20,Alquiler,83,0
IDZPL5598,Modesto Valverde Sevilla,8,70,15610.0,10,True,1.0,20,Propia,79,1
IDHKQ8040,Lic. José Emilio Rocha,4,79,11784.0,8,True,8.0,28,Propia,70,0
IDZZQ7595,Dr. Indira Hinojosa,3,78,13343.0,7,False,,18,Alquiler,92,0
IDVTQ8445,Joaquín Ana María Frías,7,95,15030.0,8,True,4.0,17,Propia,88,0
IDOED2797,Jos Andrea Arteaga Meléndez,5,85,21585.0,10,False,,17,Propia,86,0
IDVKX8732,Germán Rojas Flórez,2,69,,5,False,4.0,17,Alquiler,89,0
IDDKS1523,Anabel Fonseca Cisneros,2,83,24663.0,3,False,4.0,28,Propia,99,0
IDEBV2174,Mtro. Tomás Ruelas,6,72,8300.0,10,False,,17,Alquiler,96,1
IDPZW1729,Rufino Vanesa Garay Mascareñas,8,93,,10,False,6.0,17,Alquiler,94,0
IDYCE6422,Alvaro Patricio Alcaraz Beltrán,1,88,9010.0,1,False,5.0,18,Alquiler,84,0
IDVQX5944,Sr(a). Gloria de la Fuente,6,95,10350.0,10,False,6.0,24,Alquiler,91,0
IDYUG9780,Sandra Ybarra Correa,2,66,18572.0,7,False,,17,Alquiler,75,1
IDUHR1376,Lic. Juana Téllez,2,89,32169.0,8,False,10.0,22,Alquiler,76,0
IDHYV8701,Jacinto Gabino Aguayo Llamas,7,76,8300.0,10,False,3.0,17,Alquiler,70,0
IDSKZ3152,Alma Vargas Lucio,10,72,43352.0,4,False,12.0,17,Alquiler,74,0
IDWTT6839,Gloria Marcela Hernandes Valencia,1,83,21024.0,7,True,3.0,21,Propia,89,1
IDFQM0230,Reynaldo Santillán Zavala,6,90,18874.0,10,False,11.0,23,Alquiler,89,1
IDHUT9625,Ing. Conchita Murillo,7,86,27062.0,5,False,4.0,17,Propia,76,0
IDTNN8916,Benjamín Clara Cazares Laureano,8,80,39344.0,10,True,10.0,17,Alquiler,71,0
IDAKD6230,Olga Bonilla Miranda,7,60,24001.0,8,False,1.0,21,Propia,90,0
IDNPO3764,Reynaldo Garibay,6,74,8300.0,10,False,,23,Alquiler,92,0
IDWOJ0029,Esther Paola del Río Lucio,9,62,9925.0,6,False,,17,Alquiler,72,0
IDIHL1484,Zeferino Luz Franco Caballero,3,65,17304.0,6,False,7.0,20,Propia,99,0
IDAZS2478,Mayte Laura Zamora Arreola,6,73,,9,False,4.0,29,Propia,71,0
IDGFE3398,María del Carmen Mejía Lugo,4,97,,1,False,1.0,17,Alquiler,85,0
IDOIU0775,Isaac Covarrubias,2,92,18011.0,8,False,1.0,26,Alquiler,97,0
IDCHO4718,Blanca Gonzalo Henríquez,1,97,,10,False,1.0,30,Propia,86,0
IDVJO8981,Federico Margarita Caraballo Palomo,1,67,33531.0,10,False,1.0,22,Alquiler,90,0
IDEFJ0369,Esparta Rebeca Tamayo Narváez,10,85,22251.0,10,True,9.0,17,Propia,81,0
IDVJL6063,Irene Marrero Llamas,3,74,8300.0,10,False,2.0,17,Alquiler,97,0
IDZVD4608,Nicolás Francisco Lemus de la Crúz,4,73,28323.0,7,False,8.0,17,Alquiler,74,0
IDOEI1325,Alejandra González,2,79,15080.0,9,False,3.0,18,Propia,73,0
IDXEV6226,Augusto Velázquez Raya,1,78,11720.0,10,False,1.0,17,Alquiler,93,0
IDKPE3871,Camila Alfonso Olvera Rubio,4,92,,7,False,,27,Alquiler,85,0
IDQIB0512,Caridad Casas Quiñones,7,95,14511.0,9,False,1.0,25,Alquiler,87,0
IDEDL0597,Nancy Augusto Brito Escobedo,10,83,20579.0,2,True,,17,Propia,100,0
IDBYA3256,Teresa Urrutia,6,69,,8,False,5.0,17,Alquiler,82,0
IDRMI5887,Dr. Estela Moya,6,93,12515.0,7,False,13.0,22,Propia,97,1
IDNWZ2658,Lilia Anel Mendoza,9,95,12715.0,6,False,1.0,19,Propia,89,0
IDIEX2042,Silvano Juan Bonilla Santiago,2,95,33529.0,5,False,6.0,20,Propia,90,0
IDCJQ4607,Abigail Quesada,4,75,8486.0,2,False,1.0,20,Propia,78,1
IDQKZ9286,Judith Santiago Orosco Gallardo,5,74,11535.0,6,False,1.0,19,Alquiler,85,0
IDOTZ2795,Alejandra Contreras Irizarry,1,77,,8,False,,24,Propia,72,0
IDGGF2825,Dr. Leonardo de Anda,8,66,11295.0,10,False,10.0,22,Propia,98,1
IDTGX0262,Zeferino Ángela Segura,8,81,8300.0,9,False,9.0,29,Alquiler,86,0
IDXVM5938,Jaqueline López Cisneros,6,91,9003.0,10,False,11.0,18,Alquiler,99,0
IDHZV9578,Estela Daniela Perales,5,78,8300.0,8,False,3.0,17,Propia,89,1
IDUKL7899,María del Carmen Renato Estrada Heredia,8,99,14785.0,8,False,1.0,24,Propia,79,0
IDNGX4282,Martín Beatriz Camarillo Villalobos,3,60,8300.0,8,False,12.0,30,Alquiler,91,0
IDGVL4563,Dr. María Cristina Gálvez,3,94,,10,False,2.0,24,Alquiler,92,0
IDSAA4878,Olivia Ballesteros Cortez,2,64,21509.0,7,False,3.0,17,Alquiler,89,1
IDGXU4569,Estela Olivo,5,71,,10,False,1.0,19,Propia,73,0
IDHWU0359,Aurelio Darío Guzmán,3,71,8300.0,9,True,9.0,17,Propia,91,0
IDMOL7100,José María Salas Rojo,3,80,,8,False,1.0,19,Propia,70,0
IDLBG3876,Isaac Eloy Abrego,6,78,20523.0,4,True,,28,Alquiler,90,1
IDHHJ3236,Cecilia Florencia Barela,8,68,,8,False,1.0,17,Propia,85,0
IDSKC0502,Leticia Bianca Alejandro Murillo,2,95,27873.0,3,False,1.0,18,Propia,80,0
IDEFG2018,Silvia Rodríguez Duarte,4,91,30603.0,1,False,2.0,17,Alquiler,88,1
IDGKP0392,Mónica Enrique Carrasco Pantoja,7,94,24964.0,10,False,7.0,25,Propia,77,0
IDKCK9923,Mtro. Mario Granado,1,90,27054.0,10,True,12.0,29,Alquiler,74,1
IDGXJ5677,Marco Antonio Ana María Villaseñor Escobar,1,91,14665.0,2,False,1.0,21,Alquiler,92,0
IDAIH0555,Ing. Gustavo Segovia,10,96,30805.0,10,False,1.0,27,Alquiler,93,0
IDZNH7858,José María Torres,7,91,22965.0,6,False,1.0,18,Alquiler,77,0
IDCIB1247,Dr. Amelia Mojica,7,96,26832.0,7,False,9.0,17,Propia,98,0
IDPDU3937,Mtro. Alta  Gracia Madrigal,1,98,,10,False,1.0,25,Propia,87,0
IDWVU8237,Jorge Luis Santiago,1,97,,10,False,4.0,25,Alquiler,98,1
IDYZR0162,Gerardo Cynthia Saucedo Rolón,4,89,34209.0,7,False,3.0,19,Propia,84,0
IDGFP2117,Mtro. Santiago Aguilera,5,91,29877.0,8,False,7.0,18,Propia,87,0
IDKXQ0352,Rosalia Espinosa Pantoja,5,61,24402.0,10,False,1.0,22,Alquiler,82,0
IDRIV4241,Lic. Carolina Estrada,4,70,15670.0,10,False,,25,Propia,100,0
IDQYS8070,Mtro. Concepción Chávez,8,79,37561.0,10,True,3.0,33,Alquiler,84,0
IDGWW1140,Débora Marco Antonio Cavazos Rojo,7,96,21418.0,10,False,3.0,17,Propia,95,0
IDNAQ2497,Pamela Uriel Villa,9,68,8300.0,7,True,7.0,17,Propia,90,1
IDMOS1484,Enrique Lorena Irizarry Mayorga,7,97,15854.0,5,False,2.0,17,Alquiler,82,1
IDQHW7586,Elvira Alonzo Quintero,10,78,30988.0,10,False,3.0,24,Alquiler,72,1
IDUIQ1770,Marco Antonio Teresa Medrano,1,99,15481.0,3,False,5.0,31,Alquiler,81,0
IDXII5952,Josefina Guillen,7,66,22131.0,10,False,3.0,17,Propia,81,0
IDCHM8098,Eric Aguilera Ayala,1,64,20786.0,6,False,,17,Propia,79,0
IDNNB0968,Magdalena Peralta Carmona,7,83,,4,False,1.0,20,Propia,70,0
IDYIC7233,Olga Villanueva Prieto,10,100,17835.0,1,True,1.0,23,Alquiler,93,0
IDEXM5753,Lic. Aida Girón,8,66,18482.0,3,True,5.0,17,Propia,75,0
IDZCM5556,Emilio Benjamín Narváez Lucio,9,70,24349.0,6,False,,25,Alquiler,88,0
IDGWR7009,Ana María Cristina Valenzuela,3,68,26633.0,6,False,7.0,17,Alquiler,93,0
IDTHB3433,Sr(a). Zoé León,4,89,15647.0,10,True,4.0,22,Alquiler,82,0
IDIHQ7591,Jos José María Navarro Guerra,4,100,15005.0,6,False,1.0,20,Propia,96,0
IDHGP8306,Lorena Montes Padilla,9,62,9596.0,7,False,3.0,22,Alquiler,70,0
IDMKN4835,Sessa Ríos Granado,7,81,32592.0,10,False,3.0,23,Propia,88,0
